conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.9313475755354647e+18,Sat Jun 07 13:48:39 +0000 2025,0,Tadi pas mau cari makan malam kok malas banget ya cari makanan di luar. Untung aja tadi nemu kode promo PASTIADAJALAN di gojek pas bangett kondisinya. Ayukk guysss bisa masukkin kodenya di aplikasi gojek @gojekindonesia #GSKSMG2025 https://t.co/vsNJl9959u,1.9313475755354647e+18,https://pbs.twimg.com/media/Gs2GYl1akAAhPsa.jpg,,in,,0,0,0,https://x.com/undefined/status/1931347575535464709,1.0737531576147517e+18,
1.931344071488164e+18,Sat Jun 07 13:34:43 +0000 2025,0,jujur gue badmood banget kalo iklan gojek di gue... soalnya ga keitung langsung lari ke aplikasi nya jadi ke refresh... bisa ga sih jangan buat gue nangis gegara vote ,1.931344071488164e+18,,,in,,0,1,0,https://x.com/undefined/status/1931344071488163991,1.5356182177624883e+18,
1.9312907954299988e+18,Sat Jun 07 10:03:01 +0000 2025,0, Gojek = Aplikasi layanan transportasi ️ Gojeg = Bahasa Jawa yang berarti bercanda Dua kata ini bunyinya mirip tapi artinya beda jauh. Jadi kalau naik GO-JEK jangan kebanyakan gojeg biar abangnya tetap fokus ke jalan! ,1.9312907954299988e+18,,,in,,0,0,0,https://x.com/undefined/status/1931290795429998797,1.6750754537601925e+18,
1.9312751094044426e+18,Sat Jun 07 09:00:42 +0000 2025,0,Baru tau kalo ada aplikasi kupon begini tapi cuma bisa makan ditempat kirain bisa order pake gojek https://t.co/9vYLJmNz90,1.9312751094044426e+18,https://pbs.twimg.com/media/Gs1EeEjaAAAMXew.jpg,,in,,0,0,0,https://x.com/undefined/status/1931275109404442726,272939802.0,
1.9307936079861023e+18,Fri Jun 06 01:18:05 +0000 2025,0,@EdsNababan Kan udah ready tupatnya tinggal masuk aplikasi gojek klik go send gampang kan.,1.9307963018994445e+18,,EdsNababan,in,,0,1,0,https://x.com/undefined/status/1930796301899444537,134533388.0,
1.930664003879273e+18,Thu Jun 05 16:32:23 +0000 2025,0,Tadi dapet abang Gojek Tuna Rungu beliau info by chat dan terpampang Namanya di Aplikasi. Luckily msh inget bahasa isyarat hasil dari jd relawan APG terus Abang nya kayak senyumnya lebar gt huaa https://t.co/N17pcGfqfD,1.930664003879273e+18,https://pbs.twimg.com/media/GssYrPHbYAAEUIE.jpg,,in,,0,1,0,https://x.com/undefined/status/1930664003879272837,306727365.0,
1.930557883827323e+18,Thu Jun 05 09:30:42 +0000 2025,530,MASIH ADA TOTAL 5 GR EMAS BUAT KAMU‼️ Ini kesempatan kamu buat tebak dan menangin hadiahnya! Cek #PestaKulinerGoFood di aplikasi Gojek untuk tau jawabannya https://t.co/lgch4s2iAB,1.930557883827323e+18,https://pbs.twimg.com/amplify_video_thumb/1930557752285536256/img/ThVADZxGsgaYPWUB.jpg,,in,,6,2646,426,https://x.com/undefined/status/1930557883827322883,1.1054080865696727e+18,
1.9305506719186985e+18,Thu Jun 05 09:02:03 +0000 2025,0,* Cashback 15% untuk Ganti Suku Cadang di Planet Ban * Cashback 10% untuk Ganti Ban di Planet Ban| * GRATIS Isi Nitrogen Ayo serbu promonya di halaman Swadaya pada aplikasi Gojek Driver! #GojekSwadaya #SalamSatuAspal #HematDenganSwadaya #PromoPlanetBan #BanPresaPlaneto,1.930550674460463e+18,,GojekSwadayaOfc,in,,0,0,0,https://x.com/undefined/status/1930550674460463142,1.5605169300578796e+18,
1.93055034864248e+18,Thu Jun 05 09:00:46 +0000 2025,0,Nge-bid bebas cemas dengan perlindungan dari BPJS Ketenagakerjaan. Banyak manfaatnya! Cek aplikasi Gojek Driver klik Banner BPJS-TK dan daftar sekarang juga! Promo terbatas! #GojekSwadaya #PromoBPJSTK #SalamSatuAspal #HematDenganSwadaya,1.9305503525476477e+18,,GojekSwadayaOfc,in,,0,0,0,https://x.com/undefined/status/1930550352547647641,1.5605169300578796e+18,
1.9305408893505495e+18,Thu Jun 05 08:23:10 +0000 2025,1,VOUCHER PROMO GORIDE TERBARU SPESIAL LIBURAN IDUL ADHA &amp; TIMNAS DAY!! GOINDONESIA GO47PVTNX7UF YUKLIBUR [WAJIB REDEEM SEBELUM KEHABISAN] Redeem di aplikasi gojek atau bisa langsung klik link https://t.co/YxSBhCXLnD https://t.co/qspG4wpStG,1.9305408893505495e+18,https://pbs.twimg.com/media/GsqotD4a0AApc6D.jpg,,in,,0,0,0,https://x.com/undefined/status/1930540889350549549,1.7494862377177866e+18,
1.930518483491836e+18,Thu Jun 05 06:54:08 +0000 2025,0,oy apaan gojek minta duit di luar aplikasi,1.930518483491836e+18,,,in,,0,0,0,https://x.com/undefined/status/1930518483491835987,1.4645130389298627e+18,
1.9305136292389522e+18,Thu Jun 05 06:34:51 +0000 2025,3,VOUCHER PROMO GOJEK TERBARU SPESIAL LIBURAN IDUL ADHA!! [RESTOCK] GO47PVTNX7UF YUKLIBUR [WAJIB REDEEM SEBELUM KEHABISAN] Redeem di aplikasi gojek atau bisa langsung klik link https://t.co/YxSBhCXdy5 https://t.co/kPWvux3x1O,1.9305136292389522e+18,https://pbs.twimg.com/media/GsqP6SWaUAAPJWw.jpg,,in,,0,0,0,https://x.com/undefined/status/1930513629238952253,1.7494862377177866e+18,
1.9304985339474988e+18,Thu Jun 05 05:37:36 +0000 2025,0,@ofBabyMonster @user Berdasarkan keluhan di X pengguna GoPay di Indonesia sering melaporkan error aplikasi seperti transaksi gagal dan crash saat digunakan di app Gojek. Banyak juga yang kesulitan menghubungi layanan pelanggan dengan laporan CS tidak responsif. Selain itu ada masalah akses,1.9304992244809974e+18,,ofBabyMonster,in,,0,0,0,https://x.com/undefined/status/1930499224480997442,1.7206651831889224e+18,
1.9304762548448873e+18,Thu Jun 05 04:06:20 +0000 2025,0,Aplikasi gojek udeh ga ada di apps store ya,1.9304762548448873e+18,,,in,,0,0,0,https://x.com/undefined/status/1930476254844887394,78891884.0,
1.930464855737414e+18,Thu Jun 05 03:21:02 +0000 2025,0,aplikasi gojek knpa siii?,1.930464855737414e+18,,,in,,0,0,0,https://x.com/undefined/status/1930464855737413825,1.5963012678773146e+18,
1.9304632291524613e+18,Thu Jun 05 03:14:34 +0000 2025,0,Aplikasi gojek tolol bgt eror terus,1.9304632291524613e+18,,,in,,0,0,0,https://x.com/undefined/status/1930463229152461222,1.9167742079141888e+18,
1.9301814811017014e+18,Wed Jun 04 15:48:56 +0000 2025,0,@jokes4country @GrabID @gojekindonesia Kebijakan goblok karena ga ada pilihan lain untuk 6 orang! Harusnya ada pilihan di mana bisa ga pake gambling... Itu maksud gua... Aturan itu udah gua baca dan GA ADA PILIHAN NON ELEKTRIK DI APLIKASI GRAB GUA... Mo gojek ubah bodo amat yang penting mereka ada...,1.930290682272662e+18,,jokes4country,in,,0,0,0,https://x.com/undefined/status/1930290682272661962,135441670.0,
1.9302688806620815e+18,Wed Jun 04 14:22:18 +0000 2025,0,@DPlusID_Help mau bayar pake gopay kok ga bisa? You've linked with this number before ga ke aplikasi gojek nya mau bayar ga bisa,1.9302688806620815e+18,,DPlusID_Help,in,,0,1,0,https://x.com/undefined/status/1930268880662081548,438203157.0,
1.9302595000212524e+18,Wed Jun 04 13:45:01 +0000 2025,0,Bingung mau pulang tapi duitnya pas-pasan? Mama dirumah udah kangen banget tapi kamu gabisa pulang. GORIDE solusinya masukin kode promo GOSTASIUN atau kode GOECOFAIR di aplikasi gojek langsung bisa pulang pergi ke rumah tanpa mikir duit habis. #GSKSOLO2025 @gojekindonesia https://t.co/6kmMP8JqKF,1.9302595000212524e+18,https://pbs.twimg.com/media/GsmoxuVawAAgvF6.jpg,,in,,0,0,0,https://x.com/undefined/status/1930259500021252249,1.8260344717302948e+18,
1.930253827116282e+18,Wed Jun 04 13:23:22 +0000 2025,0,Mau ikut irit juga? Daftar dulu pake kode GOKIHMSI terus subscribe GoJek Plus langsung di aplikasi. @gojekindonesia https://t.co/auG3jScwHh,1.9302540496325596e+18,https://pbs.twimg.com/media/Gsmjz1obEAA5qh2.jpg,seseyyyy6,in,,0,0,0,https://x.com/undefined/status/1930254049632559558,1.7230172084761805e+18,
1.9302522163903e+18,Wed Jun 04 13:16:05 +0000 2025,5,jujur ya pengen ngelaporin gojek yg motornya ga sesuai di aplikasi pesen yg xl datengnya yg mini mini sebenernya kasihan si tp dengan perjalanan jauh dan pantatku yg gede ini sungguh tidak nyaman ,1.9302522163903e+18,,,in,,0,2,0,https://x.com/undefined/status/1930252216390300004,1.272820675791577e+18,
1.9302173170085727e+18,Wed Jun 04 10:57:24 +0000 2025,0,Kapan lagi pake aplikasi Gojek bakal dapetin hadiah menarik! Semakin sering pake PASTIADAJALAN semakin besar peluang menangnya Jangan sampe ketinggalan yaa teman-teman! @gojek_smg @gojekindonesia #GSKSMG2025 https://t.co/lqLHY9peG3,1.9302173170085727e+18,https://pbs.twimg.com/media/GsmCal4asAId0KO.jpg,,in,,0,0,0,https://x.com/undefined/status/1930217317008572634,1.6510996242399437e+18,
1.9302163020499315e+18,Wed Jun 04 10:53:22 +0000 2025,3,Dapet penumpang ibu ibu marah sama gwe Mas saya panggilin juga di sebrang dari tadi Gue dengan lantam Bu saya jemput sesuai titik yang ibu taro yang kedua gausah dipanggil bu saya di dalem mobil kedap suaranya di aplikasi gojek ada fitur chat ,1.9302163020499315e+18,,,in,,0,2,0,https://x.com/undefined/status/1930216302049931573,1.409366720830083e+18,
1.9302098134322834e+18,Wed Jun 04 10:27:35 +0000 2025,0,HAAHH!!!?! kapan lagi setiap pake aplikasi Gojek bakal dapet hadiah menarik!!! Jangan lupa dipake guys kode promo PASTIADAJALAN yaa temen temen siapa tau kalian salah satu yang bakal dapetin hadiah hadiah menariknya! @gojek_smg @gojekindonesia #GSKSMG2025 https://t.co/DwZJ3jD7dK,1.9302098134322834e+18,https://pbs.twimg.com/media/Gsl7k-baUAAFqxs.jpg,,in,,1,0,0,https://x.com/undefined/status/1930209813432283277,1.2051063331936502e+18,
1.9302096809006659e+18,Wed Jun 04 10:27:04 +0000 2025,0,Naik gojek kok motornya beda sama yg di aplikasi kutanya katanya habis ilang pas lagi nunggu antrian go food. Ya Allah orang2 ini kok tega banget ya ,1.9302096809006659e+18,,,in,,0,0,0,https://x.com/undefined/status/1930209680900665783,1275018354.0,
1.9301556940551414e+18,Wed Jun 04 06:52:32 +0000 2025,0,kenapa ya kalo gue lagi jadwalnya ke toko pasti yang belanja minta pesenin grab/gojek?? berguna sekali nih aplikasi di hp gue akwoowkwom,1.9301556940551414e+18,,,in,,0,0,0,https://x.com/undefined/status/1930155694055141483,1.323604733483909e+18,
1.9301470040486505e+18,Wed Jun 04 06:18:00 +0000 2025,1,Priti kau nggak tau kah ada aplikasi namanya Gojek? Naik gojek aja kau ngapain minta nebeng sama Harry? Mau kupesankan biar bisa pulang langsung?,1.9301470040486505e+18,,,in,,0,0,0,https://x.com/undefined/status/1930147004048650482,9.710092345602048e+17,
1.93013305193547e+18,Wed Jun 04 05:49:16 +0000 2025,0,@r_aaaaaaa_ @infomalang lha biasane ketok staff e ojol disana jg kok grab / gojek gt kdg nawarin promo aplikasi ke penumpang,1.9301397714453588e+18,,r_aaaaaaa_,in,,0,0,0,https://x.com/undefined/status/1930139771445358722,416060045.0,
1.930133559312036e+18,Wed Jun 04 05:24:35 +0000 2025,1,ada yg pernah pengalaman gini gk? gue gk pernah pinjol punya aplikasi nya aja engga. tiba2 di chat gini pas gue tanya dia bilang dari gojek gue bingung njir. tapi bukti ktp sama foto ada????? ktp gue pernah ilang tahun lalu yg sekarang itu ktp baru bisa dipake emang? https://t.co/2MZQOqSyOY,1.930133559312036e+18,https://pbs.twimg.com/media/Gsk2PjqasAQOrc2.jpg,,in,,0,2,0,https://x.com/undefined/status/1930133559312036220,1.2003160838669844e+18,
1.929875715983352e+18,Tue Jun 03 17:53:49 +0000 2025,0,@KompasTV Lihat dong dilapangan... Jangan hanya duduk manis dikantor. Ngk kebayang tiba2 aplikasi gojek dan grab gangguan aplikasi seminggu bisa2 krismon 98,1.9299597208589028e+18,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1929959720858902889,1.771874514760278e+18,
1.9299559941820088e+18,Tue Jun 03 17:39:00 +0000 2025,0,guys klen klo dapet voc gojek apa gocar yg smpe cmn bayar under 10k tuh pas bayarnya cash sesuai aplikasi ato dibuletin 10k? soalnya aku pernah dpt diskon cmn bayar 3k doang tp ak sungkan jirr dan waktu itu gopayku gada saldooo plsss masukannya,1.9299559941820088e+18,,,in,,0,2,0,https://x.com/undefined/status/1929955994182008855,1.5801571609229517e+18,
1.9297974314847316e+18,Tue Jun 03 13:41:12 +0000 2025,0,@anak_sayan92001 @GiveRep @cro_aggregator aplikasi ijo itu grab ya apa gojek? ,1.929896148028011e+18,,anak_sayan92001,in,,0,0,0,https://x.com/undefined/status/1929896148028010983,1.826221608035627e+18,
1.9298831384420436e+18,Tue Jun 03 12:49:30 +0000 2025,0,udah banyak kok ini. tinggal ketik di WA: mas tolong bikinkan aplikasi kayak traveloka/gojek ,1.9298831384420436e+18,,,in,,0,1,0,https://x.com/undefined/status/1929883138442043676,108017754.0,
1.9298648261486062e+18,Tue Jun 03 11:36:44 +0000 2025,0,Awalnya @gojekindonesia itu berdiri sebagai APLIKASI KARYA ANAK BANGSA yg utamanya MEMBANTU anak bangsa utk berkarya dng menjadi mitra mobile yg menjelajahi area yg luas hingga ojek konvensional pun perlahan tergerus. Tapi sekarang...?? #DriveRaja #ceritaojol #gojek https://t.co/4FlEskK09N,1.9298648261486062e+18,https://pbs.twimg.com/media/GshB1Rlb0AEx-AY.jpg,,in,,0,0,0,https://x.com/undefined/status/1929864826148606107,1.1982283227585126e+18,
1.9298032203372833e+18,Tue Jun 03 09:39:13 +0000 2025,2,@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @DarekaRendy @bengkeldodo https://t.co/DeM8QUtZm6 Dapet 300rb sekali atau bbrp kali habis itu apa? ini ga nylesein akar masalah. Masalahnya adalah iklim ekonomi yg ga sehat dan pengusaha yg ga teregulasi! bayangin seorang gojek dipotong penghasilannya 20-50% oleh aplikasi. Pemerintah gaada solusi!,1.9298352533900908e+18,,Ndons_Back,in,,1,1,1,https://x.com/undefined/status/1929835253390090678,116619621.0,
1.9291815434378857e+18,Tue Jun 03 08:20:29 +0000 2025,0,@hxxguu_ @Guesswuiam @storeby_ilza @Helidunn @jakeone02 @Dewtrails @boywobd92413 Aku samsung 2018 sudah gak bisa bang. Lemot ampun. Kamera menurun cuma bisa whatsapp &amp; youtube itu pun nge lag. Mau download aplikasi macam shopee gojek gabisa karna ram nya kecil :( jaman sekrng paling gak kudu up hp tiap 3-4 tahun. Apalagi aplikasi makin kesini makin besar,1.9298154381602573e+18,,hxxguu_,in,,0,1,0,https://x.com/undefined/status/1929815438160257300,1.0646572875102863e+18,
1.9294229746055334e+18,Tue Jun 03 07:14:22 +0000 2025,6,@_kijang1_ @discountfess Kalo gitu malah gada bedanya dari opang. Saya banyak bicara dengan para mitra dari gojek dan grab memang potongan aplikasi &gt;50% Kalau begitu customer tetap punya kewajiban ngasih lebih?,1.929798797971817e+18,,_kijang1_,in,,0,1,0,https://x.com/undefined/status/1929798797971816852,1.778571065838723e+18,
1.9297874187415596e+18,Tue Jun 03 06:29:09 +0000 2025,0,aplikasi yang harus diinstall sebelum pergi: 1. gojek 2. grab 3. maxim,1.9297874187415596e+18,,,in,,0,0,0,https://x.com/undefined/status/1929787418741559679,1.8186328907686707e+18,
1.929734793971073e+18,Tue Jun 03 05:22:06 +0000 2025,0,@ARSIPAJA mau bikin aplikasi gojek (gofood dan goride exclude payment)? oke gw siapin server database domain API hingga aplikasi mobile cross platform setup google maps API website customer dan backoffice. Pokoknya terima beres satu hari jadi wow secepat itu? memang secepat itu,1.9297705491920855e+18,,vebraoxy,in,,0,1,0,https://x.com/undefined/status/1929770549192085548,1.3105081817605693e+18,
1.9297473216776645e+18,Tue Jun 03 03:49:49 +0000 2025,2,Tiba-tiba logout sendiri dari aplikasi gojek dan gak bisa login karena technical issue. Ada yang mengalami juga gaaak? @gojekindonesia https://t.co/OO5AS7EaZQ,1.9297473216776645e+18,https://pbs.twimg.com/media/GsfW9MOb0AYi8U6.jpg,,in,,0,3,0,https://x.com/undefined/status/1929747321677664619,6045952.0,
1.929348108283949e+18,Tue Jun 03 01:39:44 +0000 2025,0,@saltedeggramen Ga bisa kak ini aku 3 hari ga bisa samsek. Yaaa emang jgn bergantung ke satu pemasukan aja makanya skrg byk driver yg join minimal 2 aplikasi misal shope sama gojek gitu.,1.9297145887797412e+18,,saltedeggramen,in,,0,0,0,https://x.com/undefined/status/1929714588779741266,1.242420315465986e+18,
1.929708447593124e+18,Tue Jun 03 01:20:45 +0000 2025,0,@HachijouJoestar Selamat pagi Kak. Perjalanan KRL bisa langsung menggunakan KMT (Kartu Multi Trip) kartu uang elektronik bank (E-Money Brizzi Tapcash Flazz) atau aplikasi Gojek pada menu Gotransit ya Kak. Informasi lebih lanjut Kakak dapat menghubungi twitter @Commuterline sebagai,1.9297098109977357e+18,,HachijouJoestar,in,,0,1,0,https://x.com/undefined/status/1929709810997735679,516165629.0,
1.9294229746055334e+18,Tue Jun 03 00:31:18 +0000 2025,0,@biem7 @discountfess Hangry asuu emang promonya di shopee ugal2an aplikasi lain juga terdampak,1.9296973668500728e+18,,biem7,in,,0,0,0,https://x.com/undefined/status/1929697366850072707,3814578973.0,
1.9294508289616038e+18,Mon Jun 02 15:28:40 +0000 2025,172,@tamagopuyuh @yungjukn aku nyari dimsum mentai bukan di gojek/grab tapi di search bar buat nyari aplikasi,1.9295608072950538e+18,,tamagopuyuh,in,,0,1,1,https://x.com/undefined/status/1929560807295053869,1.5660846954140836e+18,
1.929348108283949e+18,Mon Jun 02 14:13:35 +0000 2025,81,@apakabarb @owl555lwo @discountfess Shopee gak kaya grab atau gojek. Emang gitu aplikasi aneh dia mah. Yg lama resto yg kena susp driver,1.929541909665428e+18,,apakabarb,in,,0,1,3,https://x.com/undefined/status/1929541909665427940,1.7052596338108375e+18,
1.9293620438129178e+18,Mon Jun 02 13:59:06 +0000 2025,3,@BaseBDG Jaman kerja di daerah Cibiru sana saya sampe punya tukang gojek langganan. Jd sering minta dianter dr kantor ke rumah di luar aplikasi tarifnya samain kayak di aplikasi. Sebenernya bisa pake ojek langganan dari opang tp ya males kelakuannya gitu.,1.9295382686405187e+18,,BaseBDG,in,,0,0,0,https://x.com/undefined/status/1929538268640518612,1.6371111194361856e+18,
1.9295358131523218e+18,Mon Jun 02 13:49:21 +0000 2025,0,Hallo gyuss Aku salah satu pengguna gojek hemat yang pastinya memudahkan dalm kegiatan sehari-hari yukk kalian juga cobain promonya di aplikasi gojek @gojek_bandung #GSKBANDUNG https://t.co/dDObn60s4J,1.9295358131523218e+18,https://pbs.twimg.com/media/GscWli5bQAA4ov0.jpg,,in,,0,0,0,https://x.com/undefined/status/1929535813152321878,1.475712899314176e+18,
1.9295341249955313e+18,Mon Jun 02 13:42:39 +0000 2025,0,Cara ikutannya gampang banget‼️ 1. Buka aplikasi Gojek 2. Masuk ke bagian Promo 3. Masukkan kode GOFPS dulu setelah reedem kode GOFPS masukin kode promo PASTIADAJALAN Langsung validasi dan aktifin!,1.9295341275328102e+18,,Sukkieshi,in,,0,1,0,https://x.com/undefined/status/1929534127532810272,1.343768506467119e+18,
1.929382156486214e+18,Mon Jun 02 12:56:30 +0000 2025,2,@greenheroes27 @dptrilia @karamel1446728 Gojek gak pernah telepon masalah paylater. Notif aplikasi iya ada dan itu ada berhari hari sebelumnya sebelum deadline (tanggal 1) kalau gak salah tanggal 15 bulan sebelumnya sudah ada notif bayar. Dan itu bisa hampir setiap hari ada notif nya kalau kamu belum bayar tagihan.,1.9295225134253962e+18,,greenheroes27,in,,0,0,0,https://x.com/undefined/status/1929522513425396137,275964047.0,
1.9295120519758848e+18,Mon Jun 02 12:14:56 +0000 2025,0,@gojek_bandung #GSKBANDUNGHiii Pengguna Aplikasi GOJEK ada kabar baik nih buat kalian. Saat ini GOJEK sedang mengadakan kompetisi #pastiadajalan https://t.co/CSZt7LPjIO,1.9295120519758848e+18,https://pbs.twimg.com/media/GscA-6-aYAA7KdG.jpg,gojek_bandung,in,,0,0,0,https://x.com/undefined/status/1929512051975884896,1.421073449397588e+18,
1.929501564638544e+18,Mon Jun 02 11:33:16 +0000 2025,0,Hi Pengguna Aplikasi GOJEK ada kabar baik nih buat kalian. Saat ini GOJEK sedang mengadakan kompetisi #pastiadajalan Mau ikut berburu hadiah jutaan rupiah? Caranya gampang banget cukup transaksi gojek kumpulkan poin dan jadi salah satu pemenangnya! #GojekBandung #GSKBANDUNG https://t.co/x3w3ODZzrR,1.929501564638544e+18,https://pbs.twimg.com/media/Gsb3cq8boAAy8w7.jpg,,in,,0,0,0,https://x.com/undefined/status/1929501564638543949,1.4678232586113147e+18,
1.929492636106396e+18,Mon Jun 02 10:57:49 +0000 2025,0, Gak ada yang susah kalau udah ada jalan apalagi #PASTIADAJALAN Tapi ingat ini promo terbatas. Jangan cuma scroll doang langsung eksekusi di aplikasi Gojek sekarang! #GojekPromo #CuanBersamaGojek,1.9294926433665357e+18,,dikeykeyyy,in,,0,0,0,https://x.com/undefined/status/1929492643366535554,1.5318081388566446e+18,
1.929492636106396e+18,Mon Jun 02 10:57:48 +0000 2025,0,1. Buka Aplikasi Gojek dan pilih promo 2. ⁠Pilih Masukan kode promo 3. ⁠Masukan Kode GOFPS dan validasi kodenya kalau udh redeem kode GOFPS nya kamu bisa masukin promo PASTIADAJALAN ,1.9294926390672837e+18,,dikeykeyyy,in,,0,1,0,https://x.com/undefined/status/1929492639067283770,1.5318081388566446e+18,
1.9294920184907533e+18,Mon Jun 02 10:55:20 +0000 2025,1, HI HI PENGGUNA APLIKASI GOJEK Ada kabar baik ni buat kalian GOJEK sedang adain kompetisi #pastiadajalan Ini bukan sekadar promo ini JALAN menuju kemenangan! https://t.co/8bzVcmbBDi,1.9294920184907533e+18,https://pbs.twimg.com/media/GsbuwwVaUAESSKo.jpg,,in,,0,0,0,https://x.com/undefined/status/1929492018490753278,1.770581730682192e+18,
1.9294871678535887e+18,Mon Jun 02 10:36:05 +0000 2025,0,Setelah dua kode berhasil diredeem kamu resmi ikut promo dari Gojek. Tinggal tunggu hadiahnya bisa berupa saldo atau bahkan perangkat keren seperti iPad. Jangan tunggu lama-lama kuota promonya terbatas. Langsung coba sekarang juga di aplikasi Gojek,1.9294871750428716e+18,,winniethewony,in,,0,0,0,https://x.com/undefined/status/1929487175042871589,1.416775159139033e+18,
1.9294871678535887e+18,Mon Jun 02 10:36:04 +0000 2025,1,1. Buka Aplikasi Gojek dan pilih promo 2. ⁠Pilih Masukan kode promo 3. ⁠Masukan Kode GOFPS dan validasi kodenya kalau udh redeem kode GOFPS nya kamu bisa masukin promo PASTIADAJALAN ,1.9294871712593393e+18,,winniethewony,in,,0,1,0,https://x.com/undefined/status/1929487171259339249,1.416775159139033e+18,
1.929481042689155e+18,Mon Jun 02 10:11:43 +0000 2025,3, HI HI PENGGUNA APLIKASI GOJEK Ada kabar baik ni buat kalian GOJEK sedang adain kompetisi #pastiadajalan Ini bukan sekadar promo ini JALAN menuju kemenangan! https://t.co/iXCdXaImVq,1.929481042689155e+18,https://pbs.twimg.com/media/GsbkxZIaIAAe8ir.jpg,,in,,0,0,0,https://x.com/undefined/status/1929481042689155197,1.8004431957274337e+18,
1.929471383521694e+18,Mon Jun 02 09:33:20 +0000 2025,1,Liat temen dapet iPhone dari Gojek kamu cuma dapet notif doang? Yuk masukin kode PASTIADAJALAN di aplikasi Gojek dan kumpulin poinnya! Hadiah jutaan nunggu kamu! #PastiAdaJalan Ayo daftarin dirimu di: https://t.co/qp7wtZdrVw https://t.co/yvS7mR9rLY,1.929471383521694e+18,https://pbs.twimg.com/media/Gsbb_nCbEAAkix6.jpg,,in,,0,0,1,https://x.com/undefined/status/1929471383521694019,1.2815844780920627e+18,
1.9294558074117614e+18,Mon Jun 02 08:31:26 +0000 2025,3,HAII GUYSSS SIAPA YG MAU HADIAH IPAD CUNGG!! ‍️‍️ aku ada info menarik nih kalian bisa dapetin hadiah bernilai JUTAAN RUPIAH dengan enroll kode PASTIADAJALAN di aplikasi Gojek dan share kode referal kalian sebanyak-banyaknya!! DAFTAR SEKARANG YUKK : https://t.co/VDNyvNwciX https://t.co/c1feprBU07,1.9294558074117614e+18,https://pbs.twimg.com/media/GsbNyq3aoAA1bWR.jpg,,in,,0,0,0,https://x.com/undefined/status/1929455807411761396,1.5664523517241262e+18,
1.929436691783156e+18,Mon Jun 02 07:15:29 +0000 2025,0,@gojekindonesia aneh banget ini aplikasi aku cuma mesen 1 kali gojek dah driver uda sampe ke titik tibatiba dapet telpon dari driver yang berbeda katanya uda sampe titik. Dengan book titik jemput dan tujuan yang sama kaya dipesanan pertama. Anehhh buat rugi gopay ku ajaaa,1.929436691783156e+18,,gojekindonesia,in,,0,0,0,https://x.com/undefined/status/1929436691783156039,1.4739881833815818e+18,
1.9293656421987863e+18,Mon Jun 02 02:33:09 +0000 2025,0,Sudah hari ke 5 belum ada kejelasan pembelian kuota di aplikasi myim3 tang dibayarkan melalui gopay. CS gojek menyatakan transaksi sudah berhasil dan menyarankan ke merchant. @CareIM3 @indosat @SinhaVikram https://t.co/QtxByEURPa,1.9293656421987863e+18,https://pbs.twimg.com/media/GsZ70P1a4AArQdZ.jpg,,in,,0,1,0,https://x.com/undefined/status/1929365642198786328,164215394.0,
1.9292230651096888e+18,Sun Jun 01 17:06:36 +0000 2025,3,VOUCHER PROMO PAKAI GORIDE DISKON 90% !! [RESTOCK] GO47PVTNX7UF GORIDEAJA [WAJIB REDEEM SEBELUM KEHABISAN] Redeem di aplikasi gojek atau bisa langsung klik link https://t.co/YxSBhCXLnD https://t.co/jU9m7S1XVr,1.9292230651096888e+18,https://pbs.twimg.com/media/GsX6JnlbQAAHdlW.jpg,,in,,0,0,0,https://x.com/undefined/status/1929223065109688778,1.7494862377177866e+18,
1.9292224905401713e+18,Sun Jun 01 17:04:19 +0000 2025,19,GORIDEAJA ON ‼️ DISKON GORIDE 90% 10RB input di aplikasi GOJEK https://t.co/xHW0mKxeTC,1.9292224905401713e+18,https://pbs.twimg.com/media/GsX5oJBbwAAAlC1.jpg,,in,,0,1,1,https://x.com/undefined/status/1929222490540171316,1.2479632892265882e+18,
1.929180394429076e+18,Sun Jun 01 14:55:49 +0000 2025,0,@madkidn ini situasi nya mirip sama sopir angkot atau ojek pangkalan yg takut sama aplikasi gojek/grab,1.929190151470621e+18,,paarmuc,in,,0,1,0,https://x.com/undefined/status/1929190151470620804,1.0483608343368663e+18,
1.929147476403012e+18,Sun Jun 01 12:06:14 +0000 2025,1, Gojek x Sinology Teater Gunakan kode unik: *GODRAMAHC* Cara redeem: 1.Buka aplikasi Gojek 2.Masuk ke menu Promos 3.Masukkan kode: GODRAMAHC 4.Nikmati potongan spesialnya! #GojekxSinology #GODRAMAHC #gojek #vouchergojek #voucher https://t.co/Y8oF1izZtW,1.929147476403012e+18,https://pbs.twimg.com/media/GsW1Z5tbMAA1PZt.jpg,,in,,0,0,1,https://x.com/undefined/status/1929147476403011969,1.5484953385035653e+18,
1.9291439775523676e+18,Sun Jun 01 11:52:20 +0000 2025,3,gojek bisa pesen 2 driver dlm satu aplikasi gk?,1.9291439775523676e+18,,,in,,0,3,0,https://x.com/undefined/status/1929143977552367729,1.880874815147647e+18,
